"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Oregon"	"41"	"2008"	"2008"	339	3768748	9.0
	"Oregon"	"41"	"2009"	"2009"	317	3808600	8.3
	"Oregon"	"41"	"2010"	"2010"	329	3831074	8.6
	"Oregon"	"41"	"2011"	"2011"	302	3871859	7.8
	"Oregon"	"41"	"2012"	"2012"	310	3899353	8.0
	"Oregon"	"41"	"2013"	"2013"	314	3930065	8.0
	"Oregon"	"41"	"2014"	"2014"	368	3970239	9.3
	"Oregon"	"41"	"2015"	"2015"	389	4028977	9.7
	"Oregon"	"41"	"2016"	"2016"	377	4093465	9.2
	"Oregon"	"41"	"2017"	"2017"	353	4142776	8.5
	"Oregon"	"41"	"2018"	"2018"	373	4190713	8.9
	"Oregon"	"41"	"2019"	"2019"	415	4217737	9.8
	"Oregon"	"41"	"2020 "	"2020"	357	4241507	8.4
"Total"	"Oregon"	"41"			7196	83915155	8.6
	"Pennsylvania"	"42"	"1999"	"1999"	2642	12263805	21.5
	"Pennsylvania"	"42"	"2000"	"2000"	2645	12281054	21.5
	"Pennsylvania"	"42"	"2001"	"2001"	2807	12298970	22.8
	"Pennsylvania"	"42"	"2002"	"2002"	2911	12331031	23.6
	"Pennsylvania"	"42"	"2003"	"2003"	2983	12374658	24.1
	"Pennsylvania"	"42"	"2004"	"2004"	3040	12410722	24.5
	"Pennsylvania"	"42"	"2005"	"2005"	3064	12449990	24.6
	"Pennsylvania"	"42"	"2006"	"2006"	2975	12510809	23.8
	"Pennsylvania"	"42"	"2007"	"2007"	2788	12563937	22.2
	"Pennsylvania"	"42"	"2008"	"2008"	2905	12612285	23.0
	"Pennsylvania"	"42"	"2009"	"2009"	2803	12666858	22.1
	"Pennsylvania"	"42"	"2010"	"2010"	2665	12702379	21.0
	"Pennsylvania"	"42"	"2011"	"2011"	2846	12742886	22.3
	"Pennsylvania"	"42"	"2012"	"2012"	2705	12763536	21.2
	"Pennsylvania"	"42"	"2013"	"2013"	2745	12773801	21.5
	"Pennsylvania"	"42"	"2014"	"2014"	2760	12787209	21.6
	"Pennsylvania"	"42"	"2015"	"2015"	2996	12802503	23.4
	"Pennsylvania"	"42"	"2016"	"2016"	2776	12784227	21.7
	"Pennsylvania"	"42"	"2017"	"2017"	2861	12805537	22.3
	"Pennsylvania"	"42"	"2018"	"2018"	2871	12807060	22.4
	"Pennsylvania"	"42"	"2019"	"2019"	2932	12801989	22.9
	"Pennsylvania"	"42"	"2020 "	"2020"	2872	12783254	22.5
"Total"	"Pennsylvania"	"42"			62592	277318500	22.6
	"Rhode Island"	"44"	"1999"	"1999"	110	1040402	10.6
	"Rhode Island"	"44"	"2000"	"2000"	119	1048319	11.4
	"Rhode Island"	"44"	"2001"	"2001"	116	1057142	11.0
	"Rhode Island"	"44"	"2002"	"2002"	141	1065995	13.2
	"Rhode Island"	"44"	"2003"	"2003"	148	1071342	13.8
	"Rhode Island"	"44"	"2004"	"2004"	129	1074579	12.0
	"Rhode Island"	"44"	"2005"	"2005"	152	1067916	14.2
	"Rhode Island"	"44"	"2006"	"2006"	165	1063096	15.5
	"Rhode Island"	"44"	"2007"	"2007"	162	1057315	15.3
	"Rhode Island"	"44"	"2008"	"2008"	149	1055003	14.1
	"Rhode Island"	"44"	"2009"	"2009"	178	1053646	16.9
	"Rhode Island"	"44"	"2010"	"2010"	182	1052567	17.3
	"Rhode Island"	"44"	"2011"	"2011"	173	1051302	16.5
	"Rhode Island"	"44"	"2012"	"2012"	130	1050292	12.4
	"Rhode Island"	"44"	"2013"	"2013"	148	1051511	14.1
	"Rhode Island"	"44"	"2014"	"2014"	131	1055173	12.4
	"Rhode Island"	"44"	"2015"	"2015"	139	1056298	13.2
	"Rhode Island"	"44"	"2016"	"2016"	141	1056426	13.3
	"Rhode Island"	"44"	"2017"	"2017"	173	1059639	16.3
	"Rhode Island"	"44"	"2018"	"2018"	140	1057315	13.2
	"Rhode Island"	"44"	"2019"	"2019"	171	1059361	16.1
	"Rhode Island"	"44"	"2020 "	"2020"	137	1057125	13.0
"Total"	"Rhode Island"	"44"			3234	23261764	13.9
	"South Carolina"	"45"	"1999"	"1999"	417	3974682	10.5
	"South Carolina"	"45"	"2000"	"2000"	523	4012012	13.0
	"South Carolina"	"45"	"2001"	"2001"	623	4064995	15.3
	"South Carolina"	"45"	"2002"	"2002"	774	4107795	18.8
	"South Carolina"	"45"	"2003"	"2003"	790	4150297	19.0
	"South Carolina"	"45"	"2004"	"2004"	799	4210921	19.0
	"South Carolina"	"45"	"2005"	"2005"	811	4270150	19.0
	"South Carolina"	"45"	"2006"	"2006"	801	4357847	18.4
	"South Carolina"	"45"	"2007"	"2007"	739	4444110	16.6
	"South Carolina"	"45"	"2008"	"2008"	831	4528996	18.3
	"South Carolina"	"45"	"2009"	"2009"	797	4589872	17.4
	"South Carolina"	"45"	"2010"	"2010"	855	4625364	18.5
	"South Carolina"	"45"	"2011"	"2011"	796	4679230	17.0
	"South Carolina"	"45"	"2012"	"2012"	847	4723723	17.9
	"South Carolina"	"45"	"2013"	"2013"	856	4774839	17.9
	"South Carolina"	"45"	"2014"	"2014"	820	4832482	17.0
	"South Carolina"	"45"	"2015"	"2015"	865	4896146	17.7
	"South Carolina"	"45"	"2016"	"2016"	882	4961119	17.8
	"South Carolina"	"45"	"2017"	"2017"	924	5024369	18.4
	"South Carolina"	"45"	"2018"	"2018"	958	5084127	18.8
	"South Carolina"	"45"	"2019"	"2019"	992	5148714	19.3
	"South Carolina"	"45"	"2020 "	"2020"	989	5218040	19.0
"Total"	"South Carolina"	"45"			17689	100679830	17.6
	"South Dakota"	"46"	"1999"	"1999"	92	750412	12.3
	"South Dakota"	"46"	"2000"	"2000"	126	754844	16.7
	"South Dakota"	"46"	"2001"	"2001"	102	757972	13.5
	"South Dakota"	"46"	"2002"	"2002"	124	760020	16.3
	"South Dakota"	"46"	"2003"	"2003"	123	763729	16.1
	"South Dakota"	"46"	"2004"	"2004"	90	770396	11.7
	"South Dakota"	"46"	"2005"	"2005"	52	775493	6.7
	"South Dakota"	"46"	"2006"	"2006"	54	783033	6.9
	"South Dakota"	"46"	"2007"	"2007"	67	791623	8.5
	"South Dakota"	"46"	"2008"	"2008"	75	799124	9.4
	"South Dakota"	"46"	"2009"	"2009"	84	807067	10.4
	"South Dakota"	"46"	"2010"	"2010"	57	814180	7.0
	"South Dakota"	"46"	"2011"	"2011"	46	824082	5.6
	"South Dakota"	"46"	"2012"	"2012"	55	833354	6.6
	"South Dakota"	"46"	"2013"	"2013"	62	844877	7.3
	"South Dakota"	"46"	"2014"	"2014"	69	853175	8.1
	"South Dakota"	"46"	"2015"	"2015"	76	858469	8.9
	"South Dakota"	"46"	"2016"	"2016"	88	865454	10.2
	"South Dakota"	"46"	"2017"	"2017"	73	869666	8.4
	"South Dakota"	"46"	"2018"	"2018"	67	882235	7.6
	"South Dakota"	"46"	"2019"	"2019"	68	884659	7.7
	"South Dakota"	"46"	"2020 "	"2020"	63	892717	7.1
"Total"	"South Dakota"	"46"			1713	17936581	9.6
	"Tennessee"	"47"	"1999"	"1999"	640	5638706	11.4
	"Tennessee"	"47"	"2000"	"2000"	534	5689283	9.4
	"Tennessee"	"47"	"2001"	"2001"	592	5750789	10.3
	"Tennessee"	"47"	"2002"	"2002"	563	5795918	9.7
	"Tennessee"	"47"	"2003"	"2003"	648	5847812	11.1
	"Tennessee"	"47"	"2004"	"2004"	647	5910809	10.9
	"Tennessee"	"47"	"2005"	"2005"	684	5991057	11.4
	"Tennessee"	"47"	"2006"	"2006"	723	6088766	11.9
	"Tennessee"	"47"	"2007"	"2007"	767	6175727	12.4
	"Tennessee"	"47"	"2008"	"2008"	817	6247411	13.1
	"Tennessee"	"47"	"2009"	"2009"	828	6306019	13.1
	"Tennessee"	"47"	"2010"	"2010"	829	6346105	13.1
	"Tennessee"	"47"	"2011"	"2011"	795	6403353	12.4
	"Tennessee"	"47"	"2012"	"2012"	922	6456243	14.3
	"Tennessee"	"47"	"2013"	"2013"	1051	6495978	16.2
	"Tennessee"	"47"	"2014"	"2014"	1016	6549352	15.5
	"Tennessee"	"47"	"2015"	"2015"	1070	6600299	16.2
	"Tennessee"	"47"	"2016"	"2016"	1128	6651194	17.0
	"Tennessee"	"47"	"2017"	"2017"	1123	6715984	16.7
	"Tennessee"	"47"	"2018"	"2018"	1117	6770010	16.5
	"Tennessee"	"47"	"2019"	"2019"	1034	6829174	15.1
	"Tennessee"	"47"	"2020 "	"2020"	1030	6886834	15.0
"Total"	"Tennessee"	"47"			18558	138146823	13.4
	"Texas"	"48"	"1999"	"1999"	1637	20558220	8.0
	"Texas"	"48"	"2000"	"2000"	1828	20851820	8.8
	"Texas"	"48"	"2001"	"2001"	2227	21319622	10.4
	"Texas"	"48"	"2002"	"2002"	2135	21690325	9.8
	"Texas"	"48"	"2003"	"2003"	2635	22030931	12.0
	"Texas"	"48"	"2004"	"2004"	2527	22394023	11.3
	"Texas"	"48"	"2005"	"2005"	2677	22778123	11.8
	"Texas"	"48"	"2006"	"2006"	2881	23359580	12.3
	"Texas"	"48"	"2007"	"2007"	3072	23831983	12.9
	"Texas"	"48"	"2008"	"2008"	3262	24309039	13.4
	"Texas"	"48"	"2009"	"2009"	3349	24801761	13.5
	"Texas"	"48"	"2010"	"2010"	3490	25145561	13.9
	"Texas"	"48"	"2011"	"2011"	3361	25674681	13.1
	"Texas"	"48"	"2012"	"2012"	3481	26059203	13.4
	"Texas"	"48"	"2013"	"2013"	3677	26448193	13.9
	"Texas"	"48"	"2014"	"2014"	3942	26956958	14.6
	"Texas"	"48"	"2015"	"2015"	3982	27469114	14.5
	"Texas"	"48"	"2016"	"2016"	4047	27862596	14.5
	"Texas"	"48"	"2017"	"2017"	4174	28304596	14.7
	"Texas"	"48"	"2018"	"2018"	4435	28701845	15.5
	"Texas"	"48"	"2019"	"2019"	4065	28995881	14.0
	"Texas"	"48"	"2020 "	"2020"	4318	29360759	14.7
"Total"	"Texas"	"48"			71202	548904814	13.0
	"Utah"	"49"	"1999"	"1999"	127	2203482	5.8
	"Utah"	"49"	"2000"	"2000"	165	2233169	7.4
	"Utah"	"49"	"2001"	"2001"	173	2283715	7.6
	"Utah"	"49"	"2002"	"2002"	179	2324815	7.7
	"Utah"	"49"	"2003"	"2003"	201	2360137	8.5
	"Utah"	"49"	"2004"	"2004"	230	2401580	9.6
	"Utah"	"49"	"2005"	"2005"	174	2457719	7.1
	"Utah"	"49"	"2006"	"2006"	202	2525507	8.0
	"Utah"	"49"	"2007"	"2007"	202	2597746	7.8
	"Utah"	"49"	"2008"	"2008"	203	2663029	7.6
	"Utah"	"49"	"2009"	"2009"	195	2723421	7.2
	"Utah"	"49"	"2010"	"2010"	239	2763885	8.6
	"Utah"	"49"	"2011"	"2011"	219	2817222	7.8
	"Utah"	"49"	"2012"	"2012"	267	2855287	9.4
	"Utah"	"49"	"2013"	"2013"	308	2900872	10.6
	"Utah"	"49"	"2014"	"2014"	388	2942902	13.2
	"Utah"	"49"	"2015"	"2015"	357	2995919	11.9
	"Utah"	"49"	"2016"	"2016"	366	3051217	12.0
	"Utah"	"49"	"2017"	"2017"	380	3101833	12.3
	"Utah"	"49"	"2018"	"2018"	330	3161105	10.4
	"Utah"	"49"	"2019"	"2019"	346	3205958	10.8
	"Utah"	"49"	"2020 "	"2020"	360	3249879	11.1
"Total"	"Utah"	"49"			5611	59820399	9.4
	"Vermont"	"50"	"1999"	"1999"	55	604683	9.1
	"Vermont"	"50"	"2000"	"2000"	60	608827	9.9
	"Vermont"	"50"	"2001"	"2001"	85	612223	13.9
	"Vermont"	"50"	"2002"	"2002"	51	615442	8.3
	"Vermont"	"50"	"2003"	"2003"	52	617858	8.4
	"Vermont"	"50"	"2004"	"2004"	54	619920	8.7
	"Vermont"	"50"	"2005"	"2005"	49	621215	7.9
	"Vermont"	"50"	"2006"	"2006"	50	622892	8.0
	"Vermont"	"50"	"2007"	"2007"	51	623481	8.2
	"Vermont"	"50"	"2008"	"2008"	32	624151	5.1
	"Vermont"	"50"	"2009"	"2009"	40	624817	6.4
	"Vermont"	"50"	"2010"	"2010"	40	625741	6.4
	"Vermont"	"50"	"2011"	"2011"	42	626431	6.7
	"Vermont"	"50"	"2012"	"2012"	20	626011	3.2
	"Vermont"	"50"	"2013"	"2013"	26	626630	4.1
	"Vermont"	"50"	"2014"	"2014"	34	626562	5.4
	"Vermont"	"50"	"2015"	"2015"	37	626042	5.9
	"Vermont"	"50"	"2016"	"2016"	27	624594	4.3
	"Vermont"	"50"	"2017"	"2017"	26	623657	4.2
	"Vermont"	"50"	"2018"	"2018"	17	626299	Unreliable
	"Vermont"	"50"	"2019"	"2019"	30	623989	4.8
	"Vermont"	"50"	"2020 "	"2020"	24	623347	3.9
"Total"	"Vermont"	"50"			902	13674812	6.6
	"Virginia"	"51"	"1999"	"1999"	1024	7000174	14.6
	"Virginia"	"51"	"2000"	"2000"	1106	7078515	15.6
	"Virginia"	"51"	"2001"	"2001"	1115	7198362	15.5
	"Virginia"	"51"	"2002"	"2002"	1222	7286873	16.8
	"Virginia"	"51"	"2003"	"2003"	1230	7366977	16.7
	"Virginia"	"51"	"2004"	"2004"	1234	7475575	16.5
	"Virginia"	"51"	"2005"	"2005"	1257	7577105	16.6
	"Virginia"	"51"	"2006"	"2006"	1352	7673725	17.6
	"Virginia"	"51"	"2007"	"2007"	1363	7751000	17.6
	"Virginia"	"51"	"2008"	"2008"	1423	7833496	18.2
	"Virginia"	"51"	"2009"	"2009"	1385	7925937	17.5
	"Virginia"	"51"	"2010"	"2010"	1432	8001024	17.9
	"Virginia"	"51"	"2011"	"2011"	1401	8096604	17.3
	"Virginia"	"51"	"2012"	"2012"	1507	8185867	18.4
	"Virginia"	"51"	"2013"	"2013"	1534	8260405	18.6
	"Virginia"	"51"	"2014"	"2014"	1536	8326289	18.4
	"Virginia"	"51"	"2015"	"2015"	1446	8382993	17.2
	"Virginia"	"51"	"2016"	"2016"	1515	8411808	18.0
	"Virginia"	"51"	"2017"	"2017"	1589	8470020	18.8
	"Virginia"	"51"	"2018"	"2018"	1536	8517685	18.0
	"Virginia"	"51"	"2019"	"2019"	1628	8535519	19.1
	"Virginia"	"51"	"2020 "	"2020"	1612	8590563	18.8
"Total"	"Virginia"	"51"			30447	173946516	17.5
	"Washington"	"53"	"1999"	"1999"	255	5842564	4.4
	"Washington"	"53"	"2000"	"2000"	261	5894121	4.4
	"Washington"	"53"	"2001"	"2001"	259	5985722	4.3
	"Washington"	"53"	"2002"	"2002"	284	6052349	4.7
	"Washington"	"53"	"2003"	"2003"	284	6104115	4.7
	"Washington"	"53"	"2004"	"2004"	332	6178645	5.4
	"Washington"	"53"	"2005"	"2005"	430	6257305	6.9
	"Washington"	"53"	"2006"	"2006"	397	6370753	6.2
	"Washington"	"53"	"2007"	"2007"	383	6461587	5.9
	"Washington"	"53"	"2008"	"2008"	408	6562231	6.2
	"Washington"	"53"	"2009"	"2009"	402	6667426	6.0
	"Washington"	"53"	"2010"	"2010"	432	6724540	6.4
	"Washington"	"53"	"2011"	"2011"	481	6830038	7.0
	"Washington"	"53"	"2012"	"2012"	468	6897012	6.8
	"Washington"	"53"	"2013"	"2013"	448	6971406	6.4
	"Washington"	"53"	"2014"	"2014"	449	7061530	6.4
	"Washington"	"53"	"2015"	"2015"	455	7170351	6.3
	"Washington"	"53"	"2016"	"2016"	507	7288000	7.0
	"Washington"	"53"	"2017"	"2017"	409	7405743	5.5
	"Washington"	"53"	"2018"	"2018"	375	7535591	5.0
	"Washington"	"53"	"2019"	"2019"	363	7614893	4.8
	"Washington"	"53"	"2020 "	"2020"	350	7693612	4.5
"Total"	"Washington"	"53"			8432	147569534	5.7
	"West Virginia"	"54"	"1999"	"1999"	341	1811799	18.8
	"West Virginia"	"54"	"2000"	"2000"	375	1808344	20.7
	"West Virginia"	"54"	"2001"	"2001"	386	1801481	21.4
	"West Virginia"	"54"	"2002"	"2002"	456	1805414	25.3
	"West Virginia"	"54"	"2003"	"2003"	453	1812295	25.0
	"West Virginia"	"54"	"2004"	"2004"	448	1816438	24.7
	"West Virginia"	"54"	"2005"	"2005"	435	1820492	23.9
	"West Virginia"	"54"	"2006"	"2006"	444	1827912	24.3
	"West Virginia"	"54"	"2007"	"2007"	439	1834052	23.9
	"West Virginia"	"54"	"2008"	"2008"	464	1840310	25.2
	"West Virginia"	"54"	"2009"	"2009"	438	1847775	23.7
	"West Virginia"	"54"	"2010"	"2010"	408	1852994	22.0
	"West Virginia"	"54"	"2011"	"2011"	441	1855364	23.8
	"West Virginia"	"54"	"2012"	"2012"	467	1855413	25.2
	"West Virginia"	"54"	"2013"	"2013"	446	1854304	24.1
	"West Virginia"	"54"	"2014"	"2014"	475	1850326	25.7
	"West Virginia"	"54"	"2015"	"2015"	502	1844128	27.2
	"West Virginia"	"54"	"2016"	"2016"	473	1831102	25.8
	"West Virginia"	"54"	"2017"	"2017"	432	1815857	23.8
	"West Virginia"	"54"	"2018"	"2018"	484	1805832	26.8
	"West Virginia"	"54"	"2019"	"2019"	413	1792147	23.0
	"West Virginia"	"54"	"2020 "	"2020"	548	1784787	30.7
"Total"	"West Virginia"	"54"			9768	40168566	24.3
	"Wisconsin"	"55"	"1999"	"1999"	661	5332666	12.4
	"Wisconsin"	"55"	"2000"	"2000"	730	5363675	13.6
	"Wisconsin"	"55"	"2001"	"2001"	780	5406835	14.4
	"Wisconsin"	"55"	"2002"	"2002"	839	5445162	15.4
	"Wisconsin"	"55"	"2003"	"2003"	861	5479203	15.7
	"Wisconsin"	"55"	"2004"	"2004"	912	5514026	16.5
	"Wisconsin"	"55"	"2005"	"2005"	917	5546166	16.5
	"Wisconsin"	"55"	"2006"	"2006"	912	5577655	16.4
	"Wisconsin"	"55"	"2007"	"2007"	903	5610775	16.1
	"Wisconsin"	"55"	"2008"	"2008"	890	5640996	15.8
	"Wisconsin"	"55"	"2009"	"2009"	857	5669264	15.1
	"Wisconsin"	"55"	"2010"	"2010"	1008	5686986	17.7
	"Wisconsin"	"55"	"2011"	"2011"	966	5711767	16.9
	"Wisconsin"	"55"	"2012"	"2012"	1012	5726398	17.7
	"Wisconsin"	"55"	"2013"	"2013"	970	5742713	16.9
	"Wisconsin"	"55"	"2014"	"2014"	962	5757564	16.7
	"Wisconsin"	"55"	"2015"	"2015"	972	5771337	16.8
	"Wisconsin"	"55"	"2016"	"2016"	937	5778708	16.2
	"Wisconsin"	"55"	"2017"	"2017"	896	5795483	15.5
	"Wisconsin"	"55"	"2018"	"2018"	896	5813568	15.4
	"Wisconsin"	"55"	"2019"	"2019"	935	5822434	16.1
	"Wisconsin"	"55"	"2020 "	"2020"	830	5832655	14.2
"Total"	"Wisconsin"	"55"			19646	124026036	15.8
	"Wyoming"	"56"	"1999"	"1999"	27	491780	5.5
	"Wyoming"	"56"	"2000"	"2000"	42	493782	8.5
	"Wyoming"	"56"	"2001"	"2001"	53	494657	10.7
	"Wyoming"	"56"	"2002"	"2002"	41	500017	8.2
	"Wyoming"	"56"	"2003"	"2003"	54	503453	10.7
	"Wyoming"	"56"	"2004"	"2004"	43	509106	8.4
	"Wyoming"	"56"	"2005"	"2005"	65	514157	12.6
	"Wyoming"	"56"	"2006"	"2006"	57	522667	10.9
	"Wyoming"	"56"	"2007"	"2007"	65	534876	12.2
	"Wyoming"	"56"	"2008"	"2008"	52	546043	9.5
	"Wyoming"	"56"	"2009"	"2009"	69	559851	12.3
	"Wyoming"	"56"	"2010"	"2010"	65	563626	11.5
	"Wyoming"	"56"	"2011"	"2011"	84	568158	14.8
	"Wyoming"	"56"	"2012"	"2012"	70	576412	12.1
	"Wyoming"	"56"	"2013"	"2013"	55	582658	9.4
	"Wyoming"	"56"	"2014"	"2014"	78	584153	13.4
	"Wyoming"	"56"	"2015"	"2015"	81	586107	13.8
	"Wyoming"	"56"	"2016"	"2016"	65	585501	11.1
	"Wyoming"	"56"	"2017"	"2017"	62	579315	10.7
	"Wyoming"	"56"	"2018"	"2018"	56	577737	9.7
	"Wyoming"	"56"	"2019"	"2019"	59	578759	10.2
	"Wyoming"	"56"	"2020 "	"2020"	58	582328	10.0
"Total"	"Wyoming"	"56"			1301	12035143	10.8
"Total"					979364	6746356647	14.5
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CKD results (real)"
"ICD-10 Codes: N17-N19 (Renal failure)"
"Group By: State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Apr 27, 2024 12:40:57 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Apr 27, 2024 12:40:57 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"5. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
