"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Oklahoma"	"40"	"2015"	"2015"	17773	3911338	454.4
	"Oklahoma"	"40"	"2016"	"2016"	18291	3923561	466.2
	"Oklahoma"	"40"	"2017"	"2017"	20077	3930864	510.8
	"Oklahoma"	"40"	"2018"	"2018"	20643	3943079	523.5
	"Oklahoma"	"40"	"2019"	"2019"	20875	3956971	527.5
	"Oklahoma"	"40"	"2020 "	"2020"	25516	3980783	641.0
"Total"	"Oklahoma"	"40"			351003	81770584	429.3
	"Oregon"	"41"	"1999"	"1999"	9196	3393941	271.0
	"Oregon"	"41"	"2000"	"2000"	9626	3421399	281.3
	"Oregon"	"41"	"2001"	"2001"	10088	3467937	290.9
	"Oregon"	"41"	"2002"	"2002"	10598	3513424	301.6
	"Oregon"	"41"	"2003"	"2003"	10488	3547376	295.7
	"Oregon"	"41"	"2004"	"2004"	10244	3569463	287.0
	"Oregon"	"41"	"2005"	"2005"	10419	3613202	288.4
	"Oregon"	"41"	"2006"	"2006"	10709	3670883	291.7
	"Oregon"	"41"	"2007"	"2007"	10683	3722417	287.0
	"Oregon"	"41"	"2008"	"2008"	10898	3768748	289.2
	"Oregon"	"41"	"2009"	"2009"	10664	3808600	280.0
	"Oregon"	"41"	"2010"	"2010"	10674	3831074	278.6
	"Oregon"	"41"	"2011"	"2011"	11025	3871859	284.7
	"Oregon"	"41"	"2012"	"2012"	11043	3899353	283.2
	"Oregon"	"41"	"2013"	"2013"	11477	3930065	292.0
	"Oregon"	"41"	"2014"	"2014"	11242	3970239	283.2
	"Oregon"	"41"	"2015"	"2015"	11760	4028977	291.9
	"Oregon"	"41"	"2016"	"2016"	12061	4093465	294.6
	"Oregon"	"41"	"2017"	"2017"	12533	4142776	302.5
	"Oregon"	"41"	"2018"	"2018"	12521	4190713	298.8
	"Oregon"	"41"	"2019"	"2019"	13368	4217737	316.9
	"Oregon"	"41"	"2020 "	"2020"	14782	4241507	348.5
"Total"	"Oregon"	"41"			246099	83915155	293.3
	"Pennsylvania"	"42"	"1999"	"1999"	50441	12263805	411.3
	"Pennsylvania"	"42"	"2000"	"2000"	51393	12281054	418.5
	"Pennsylvania"	"42"	"2001"	"2001"	49950	12298970	406.1
	"Pennsylvania"	"42"	"2002"	"2002"	49519	12331031	401.6
	"Pennsylvania"	"42"	"2003"	"2003"	49096	12374658	396.7
	"Pennsylvania"	"42"	"2004"	"2004"	47317	12410722	381.3
	"Pennsylvania"	"42"	"2005"	"2005"	47351	12449990	380.3
	"Pennsylvania"	"42"	"2006"	"2006"	45030	12510809	359.9
	"Pennsylvania"	"42"	"2007"	"2007"	44522	12563937	354.4
	"Pennsylvania"	"42"	"2008"	"2008"	44767	12612285	354.9
	"Pennsylvania"	"42"	"2009"	"2009"	43449	12666858	343.0
	"Pennsylvania"	"42"	"2010"	"2010"	42497	12702379	334.6
	"Pennsylvania"	"42"	"2011"	"2011"	42819	12742886	336.0
	"Pennsylvania"	"42"	"2012"	"2012"	42038	12763536	329.4
	"Pennsylvania"	"42"	"2013"	"2013"	42243	12773801	330.7
	"Pennsylvania"	"42"	"2014"	"2014"	41245	12787209	322.5
	"Pennsylvania"	"42"	"2015"	"2015"	41685	12802503	325.6
	"Pennsylvania"	"42"	"2016"	"2016"	40632	12784227	317.8
	"Pennsylvania"	"42"	"2017"	"2017"	41271	12805537	322.3
	"Pennsylvania"	"42"	"2018"	"2018"	41150	12807060	321.3
	"Pennsylvania"	"42"	"2019"	"2019"	40891	12801989	319.4
	"Pennsylvania"	"42"	"2020 "	"2020"	49303	12783254	385.7
"Total"	"Pennsylvania"	"42"			988609	277318500	356.5
	"Rhode Island"	"44"	"1999"	"1999"	4248	1040402	408.3
	"Rhode Island"	"44"	"2000"	"2000"	4545	1048319	433.6
	"Rhode Island"	"44"	"2001"	"2001"	4480	1057142	423.8
	"Rhode Island"	"44"	"2002"	"2002"	4579	1065995	429.6
	"Rhode Island"	"44"	"2003"	"2003"	4469	1071342	417.1
	"Rhode Island"	"44"	"2004"	"2004"	4471	1074579	416.1
	"Rhode Island"	"44"	"2005"	"2005"	4552	1067916	426.3
	"Rhode Island"	"44"	"2006"	"2006"	4222	1063096	397.1
	"Rhode Island"	"44"	"2007"	"2007"	4125	1057315	390.1
	"Rhode Island"	"44"	"2008"	"2008"	4009	1055003	380.0
	"Rhode Island"	"44"	"2009"	"2009"	3738	1053646	354.8
	"Rhode Island"	"44"	"2010"	"2010"	3744	1052567	355.7
	"Rhode Island"	"44"	"2011"	"2011"	3741	1051302	355.8
	"Rhode Island"	"44"	"2012"	"2012"	3835	1050292	365.1
	"Rhode Island"	"44"	"2013"	"2013"	3939	1051511	374.6
	"Rhode Island"	"44"	"2014"	"2014"	3911	1055173	370.7
	"Rhode Island"	"44"	"2015"	"2015"	4101	1056298	388.2
	"Rhode Island"	"44"	"2016"	"2016"	3811	1056426	360.7
	"Rhode Island"	"44"	"2017"	"2017"	3902	1059639	368.2
	"Rhode Island"	"44"	"2018"	"2018"	3951	1057315	373.7
	"Rhode Island"	"44"	"2019"	"2019"	3847	1059361	363.1
	"Rhode Island"	"44"	"2020 "	"2020"	4534	1057125	428.9
"Total"	"Rhode Island"	"44"			90754	23261764	390.1
	"South Carolina"	"45"	"1999"	"1999"	12154	3974682	305.8
	"South Carolina"	"45"	"2000"	"2000"	13313	4012012	331.8
	"South Carolina"	"45"	"2001"	"2001"	12346	4064995	303.7
	"South Carolina"	"45"	"2002"	"2002"	12704	4107795	309.3
	"South Carolina"	"45"	"2003"	"2003"	12523	4150297	301.7
	"South Carolina"	"45"	"2004"	"2004"	12127	4210921	288.0
	"South Carolina"	"45"	"2005"	"2005"	12685	4270150	297.1
	"South Carolina"	"45"	"2006"	"2006"	12462	4357847	286.0
	"South Carolina"	"45"	"2007"	"2007"	12763	4444110	287.2
	"South Carolina"	"45"	"2008"	"2008"	12766	4528996	281.9
	"South Carolina"	"45"	"2009"	"2009"	12515	4589872	272.7
	"South Carolina"	"45"	"2010"	"2010"	12912	4625364	279.2
	"South Carolina"	"45"	"2011"	"2011"	12563	4679230	268.5
	"South Carolina"	"45"	"2012"	"2012"	12891	4723723	272.9
	"South Carolina"	"45"	"2013"	"2013"	13812	4774839	289.3
	"South Carolina"	"45"	"2014"	"2014"	13911	4832482	287.9
	"South Carolina"	"45"	"2015"	"2015"	14138	4896146	288.8
	"South Carolina"	"45"	"2016"	"2016"	14576	4961119	293.8
	"South Carolina"	"45"	"2017"	"2017"	15675	5024369	312.0
	"South Carolina"	"45"	"2018"	"2018"	15873	5084127	312.2
	"South Carolina"	"45"	"2019"	"2019"	15992	5148714	310.6
	"South Carolina"	"45"	"2020 "	"2020"	20254	5218040	388.2
"Total"	"South Carolina"	"45"			300955	100679830	298.9
	"South Dakota"	"46"	"1999"	"1999"	2427	750412	323.4
	"South Dakota"	"46"	"2000"	"2000"	2553	754844	338.2
	"South Dakota"	"46"	"2001"	"2001"	2475	757972	326.5
	"South Dakota"	"46"	"2002"	"2002"	2404	760020	316.3
	"South Dakota"	"46"	"2003"	"2003"	2445	763729	320.1
	"South Dakota"	"46"	"2004"	"2004"	2482	770396	322.2
	"South Dakota"	"46"	"2005"	"2005"	2751	775493	354.7
	"South Dakota"	"46"	"2006"	"2006"	2780	783033	355.0
	"South Dakota"	"46"	"2007"	"2007"	2583	791623	326.3
	"South Dakota"	"46"	"2008"	"2008"	2651	799124	331.7
	"South Dakota"	"46"	"2009"	"2009"	2608	807067	323.1
	"South Dakota"	"46"	"2010"	"2010"	2703	814180	332.0
	"South Dakota"	"46"	"2011"	"2011"	2907	824082	352.8
	"South Dakota"	"46"	"2012"	"2012"	2781	833354	333.7
	"South Dakota"	"46"	"2013"	"2013"	2730	844877	323.1
	"South Dakota"	"46"	"2014"	"2014"	2907	853175	340.7
	"South Dakota"	"46"	"2015"	"2015"	3071	858469	357.7
	"South Dakota"	"46"	"2016"	"2016"	3046	865454	352.0
	"South Dakota"	"46"	"2017"	"2017"	3043	869666	349.9
	"South Dakota"	"46"	"2018"	"2018"	3229	882235	366.0
	"South Dakota"	"46"	"2019"	"2019"	3342	884659	377.8
	"South Dakota"	"46"	"2020 "	"2020"	4241	892717	475.1
"Total"	"South Dakota"	"46"			62159	17936581	346.5
	"Tennessee"	"47"	"1999"	"1999"	19585	5638706	347.3
	"Tennessee"	"47"	"2000"	"2000"	20738	5689283	364.5
	"Tennessee"	"47"	"2001"	"2001"	20978	5750789	364.8
	"Tennessee"	"47"	"2002"	"2002"	21752	5795918	375.3
	"Tennessee"	"47"	"2003"	"2003"	21867	5847812	373.9
	"Tennessee"	"47"	"2004"	"2004"	21049	5910809	356.1
	"Tennessee"	"47"	"2005"	"2005"	21391	5991057	357.0
	"Tennessee"	"47"	"2006"	"2006"	21086	6088766	346.3
	"Tennessee"	"47"	"2007"	"2007"	21238	6175727	343.9
	"Tennessee"	"47"	"2008"	"2008"	22051	6247411	353.0
	"Tennessee"	"47"	"2009"	"2009"	21908	6306019	347.4
	"Tennessee"	"47"	"2010"	"2010"	22179	6346105	349.5
	"Tennessee"	"47"	"2011"	"2011"	21920	6403353	342.3
	"Tennessee"	"47"	"2012"	"2012"	22249	6456243	344.6
	"Tennessee"	"47"	"2013"	"2013"	22356	6495978	344.2
	"Tennessee"	"47"	"2014"	"2014"	22501	6549352	343.6
	"Tennessee"	"47"	"2015"	"2015"	22504	6600299	341.0
	"Tennessee"	"47"	"2016"	"2016"	22626	6651194	340.2
	"Tennessee"	"47"	"2017"	"2017"	23537	6715984	350.5
	"Tennessee"	"47"	"2018"	"2018"	24673	6770010	364.4
	"Tennessee"	"47"	"2019"	"2019"	26244	6829174	384.3
	"Tennessee"	"47"	"2020 "	"2020"	31560	6886834	458.3
"Total"	"Tennessee"	"47"			495992	138146823	359.0
	"Texas"	"48"	"1999"	"1999"	54416	20558220	264.7
	"Texas"	"48"	"2000"	"2000"	57606	20851820	276.3
	"Texas"	"48"	"2001"	"2001"	58586	21319622	274.8
	"Texas"	"48"	"2002"	"2002"	60195	21690325	277.5
	"Texas"	"48"	"2003"	"2003"	58854	22030931	267.1
	"Texas"	"48"	"2004"	"2004"	57446	22394023	256.5
	"Texas"	"48"	"2005"	"2005"	58688	22778123	257.7
	"Texas"	"48"	"2006"	"2006"	57017	23359580	244.1
	"Texas"	"48"	"2007"	"2007"	57263	23831983	240.3
	"Texas"	"48"	"2008"	"2008"	57268	24309039	235.6
	"Texas"	"48"	"2009"	"2009"	57849	24801761	233.2
	"Texas"	"48"	"2010"	"2010"	59792	25145561	237.8
	"Texas"	"48"	"2011"	"2011"	60849	25674681	237.0
	"Texas"	"48"	"2012"	"2012"	62937	26059203	241.5
	"Texas"	"48"	"2013"	"2013"	66213	26448193	250.3
	"Texas"	"48"	"2014"	"2014"	67655	26956958	251.0
	"Texas"	"48"	"2015"	"2015"	69619	27469114	253.4
	"Texas"	"48"	"2016"	"2016"	69972	27862596	251.1
	"Texas"	"48"	"2017"	"2017"	73113	28304596	258.3
	"Texas"	"48"	"2018"	"2018"	75709	28701845	263.8
	"Texas"	"48"	"2019"	"2019"	76467	28995881	263.7
	"Texas"	"48"	"2020 "	"2020"	97903	29360759	333.4
"Total"	"Texas"	"48"			1415417	548904814	257.9
	"Utah"	"49"	"1999"	"1999"	3380	2203482	153.4
	"Utah"	"49"	"2000"	"2000"	3679	2233169	164.7
	"Utah"	"49"	"2001"	"2001"	3636	2283715	159.2
	"Utah"	"49"	"2002"	"2002"	3650	2324815	157.0
	"Utah"	"49"	"2003"	"2003"	3627	2360137	153.7
	"Utah"	"49"	"2004"	"2004"	3590	2401580	149.5
	"Utah"	"49"	"2005"	"2005"	3554	2457719	144.6
	"Utah"	"49"	"2006"	"2006"	3475	2525507	137.6
	"Utah"	"49"	"2007"	"2007"	3618	2597746	139.3
	"Utah"	"49"	"2008"	"2008"	3481	2663029	130.7
	"Utah"	"49"	"2009"	"2009"	3509	2723421	128.8
	"Utah"	"49"	"2010"	"2010"	3690	2763885	133.5
	"Utah"	"49"	"2011"	"2011"	3980	2817222	141.3
	"Utah"	"49"	"2012"	"2012"	3830	2855287	134.1
	"Utah"	"49"	"2013"	"2013"	4173	2900872	143.9
	"Utah"	"49"	"2014"	"2014"	4135	2942902	140.5
	"Utah"	"49"	"2015"	"2015"	4489	2995919	149.8
	"Utah"	"49"	"2016"	"2016"	4631	3051217	151.8
	"Utah"	"49"	"2017"	"2017"	4657	3101833	150.1
	"Utah"	"49"	"2018"	"2018"	4845	3161105	153.3
	"Utah"	"49"	"2019"	"2019"	5123	3205958	159.8
	"Utah"	"49"	"2020 "	"2020"	6501	3249879	200.0
"Total"	"Utah"	"49"			89253	59820399	149.2
	"Vermont"	"50"	"1999"	"1999"	1897	604683	313.7
	"Vermont"	"50"	"2000"	"2000"	2012	608827	330.5
	"Vermont"	"50"	"2001"	"2001"	1992	612223	325.4
	"Vermont"	"50"	"2002"	"2002"	2074	615442	337.0
	"Vermont"	"50"	"2003"	"2003"	2125	617858	343.9
	"Vermont"	"50"	"2004"	"2004"	2047	619920	330.2
	"Vermont"	"50"	"2005"	"2005"	2094	621215	337.1
	"Vermont"	"50"	"2006"	"2006"	2119	622892	340.2
	"Vermont"	"50"	"2007"	"2007"	2240	623481	359.3
	"Vermont"	"50"	"2008"	"2008"	2223	624151	356.2
	"Vermont"	"50"	"2009"	"2009"	2039	624817	326.3
	"Vermont"	"50"	"2010"	"2010"	2226	625741	355.7
	"Vermont"	"50"	"2011"	"2011"	2242	626431	357.9
	"Vermont"	"50"	"2012"	"2012"	2257	626011	360.5
	"Vermont"	"50"	"2013"	"2013"	2306	626630	368.0
	"Vermont"	"50"	"2014"	"2014"	2360	626562	376.7
	"Vermont"	"50"	"2015"	"2015"	2414	626042	385.6
	"Vermont"	"50"	"2016"	"2016"	2430	624594	389.1
	"Vermont"	"50"	"2017"	"2017"	2452	623657	393.2
	"Vermont"	"50"	"2018"	"2018"	2415	626299	385.6
	"Vermont"	"50"	"2019"	"2019"	2444	623989	391.7
	"Vermont"	"50"	"2020 "	"2020"	2864	623347	459.5
"Total"	"Vermont"	"50"			49272	13674812	360.3
	"Virginia"	"51"	"1999"	"1999"	17286	7000174	246.9
	"Virginia"	"51"	"2000"	"2000"	18265	7078515	258.0
	"Virginia"	"51"	"2001"	"2001"	18167	7198362	252.4
	"Virginia"	"51"	"2002"	"2002"	18362	7286873	252.0
	"Virginia"	"51"	"2003"	"2003"	18370	7366977	249.4
	"Virginia"	"51"	"2004"	"2004"	17943	7475575	240.0
	"Virginia"	"51"	"2005"	"2005"	18034	7577105	238.0
	"Virginia"	"51"	"2006"	"2006"	17694	7673725	230.6
	"Virginia"	"51"	"2007"	"2007"	17457	7751000	225.2
	"Virginia"	"51"	"2008"	"2008"	17475	7833496	223.1
	"Virginia"	"51"	"2009"	"2009"	17322	7925937	218.5
	"Virginia"	"51"	"2010"	"2010"	17431	8001024	217.9
	"Virginia"	"51"	"2011"	"2011"	17409	8096604	215.0
	"Virginia"	"51"	"2012"	"2012"	17460	8185867	213.3
	"Virginia"	"51"	"2013"	"2013"	17428	8260405	211.0
	"Virginia"	"51"	"2014"	"2014"	17724	8326289	212.9
	"Virginia"	"51"	"2015"	"2015"	18698	8382993	223.0
	"Virginia"	"51"	"2016"	"2016"	18340	8411808	218.0
	"Virginia"	"51"	"2017"	"2017"	18490	8470020	218.3
	"Virginia"	"51"	"2018"	"2018"	19287	8517685	226.4
	"Virginia"	"51"	"2019"	"2019"	19975	8535519	234.0
	"Virginia"	"51"	"2020 "	"2020"	23781	8590563	276.8
"Total"	"Virginia"	"51"			402398	173946516	231.3
	"Washington"	"53"	"1999"	"1999"	14804	5842564	253.4
	"Washington"	"53"	"2000"	"2000"	15632	5894121	265.2
	"Washington"	"53"	"2001"	"2001"	15930	5985722	266.1
	"Washington"	"53"	"2002"	"2002"	16250	6052349	268.5
	"Washington"	"53"	"2003"	"2003"	16758	6104115	274.5
	"Washington"	"53"	"2004"	"2004"	16451	6178645	266.3
	"Washington"	"53"	"2005"	"2005"	17008	6257305	271.8
	"Washington"	"53"	"2006"	"2006"	17024	6370753	267.2
	"Washington"	"53"	"2007"	"2007"	17534	6461587	271.4
	"Washington"	"53"	"2008"	"2008"	17755	6562231	270.6
	"Washington"	"53"	"2009"	"2009"	17715	6667426	265.7
	"Washington"	"53"	"2010"	"2010"	17601	6724540	261.7
	"Washington"	"53"	"2011"	"2011"	18011	6830038	263.7
	"Washington"	"53"	"2012"	"2012"	17521	6897012	254.0
	"Washington"	"53"	"2013"	"2013"	17695	6971406	253.8
	"Washington"	"53"	"2014"	"2014"	17713	7061530	250.8
	"Washington"	"53"	"2015"	"2015"	18006	7170351	251.1
	"Washington"	"53"	"2016"	"2016"	18051	7288000	247.7
	"Washington"	"53"	"2017"	"2017"	19159	7405743	258.7
	"Washington"	"53"	"2018"	"2018"	19357	7535591	256.9
	"Washington"	"53"	"2019"	"2019"	19928	7614893	261.7
	"Washington"	"53"	"2020 "	"2020"	22743	7693612	295.6
"Total"	"Washington"	"53"			388646	147569534	263.4
	"West Virginia"	"54"	"1999"	"1999"	8488	1811799	468.5
	"West Virginia"	"54"	"2000"	"2000"	8559	1808344	473.3
	"West Virginia"	"54"	"2001"	"2001"	8677	1801481	481.7
	"West Virginia"	"54"	"2002"	"2002"	8540	1805414	473.0
	"West Virginia"	"54"	"2003"	"2003"	8691	1812295	479.6
	"West Virginia"	"54"	"2004"	"2004"	8339	1816438	459.1
	"West Virginia"	"54"	"2005"	"2005"	8302	1820492	456.0
	"West Virginia"	"54"	"2006"	"2006"	8113	1827912	443.8
	"West Virginia"	"54"	"2007"	"2007"	8228	1834052	448.6
	"West Virginia"	"54"	"2008"	"2008"	8287	1840310	450.3
	"West Virginia"	"54"	"2009"	"2009"	8074	1847775	437.0
	"West Virginia"	"54"	"2010"	"2010"	7965	1852994	429.8
	"West Virginia"	"54"	"2011"	"2011"	8026	1855364	432.6
	"West Virginia"	"54"	"2012"	"2012"	7807	1855413	420.8
	"West Virginia"	"54"	"2013"	"2013"	7769	1854304	419.0
	"West Virginia"	"54"	"2014"	"2014"	7945	1850326	429.4
	"West Virginia"	"54"	"2015"	"2015"	7851	1844128	425.7
	"West Virginia"	"54"	"2016"	"2016"	8053	1831102	439.8
	"West Virginia"	"54"	"2017"	"2017"	8426	1815857	464.0
	"West Virginia"	"54"	"2018"	"2018"	8353	1805832	462.6
	"West Virginia"	"54"	"2019"	"2019"	8796	1792147	490.8
	"West Virginia"	"54"	"2020 "	"2020"	9617	1784787	538.8
"Total"	"West Virginia"	"54"			182906	40168566	455.3
	"Wisconsin"	"55"	"1999"	"1999"	16266	5332666	305.0
	"Wisconsin"	"55"	"2000"	"2000"	16823	5363675	313.6
	"Wisconsin"	"55"	"2001"	"2001"	16394	5406835	303.2
	"Wisconsin"	"55"	"2002"	"2002"	16595	5445162	304.8
	"Wisconsin"	"55"	"2003"	"2003"	16252	5479203	296.6
	"Wisconsin"	"55"	"2004"	"2004"	15922	5514026	288.8
	"Wisconsin"	"55"	"2005"	"2005"	16012	5546166	288.7
	"Wisconsin"	"55"	"2006"	"2006"	15777	5577655	282.9
	"Wisconsin"	"55"	"2007"	"2007"	15396	5610775	274.4
	"Wisconsin"	"55"	"2008"	"2008"	15846	5640996	280.9
	"Wisconsin"	"55"	"2009"	"2009"	15387	5669264	271.4
	"Wisconsin"	"55"	"2010"	"2010"	15447	5686986	271.6
	"Wisconsin"	"55"	"2011"	"2011"	15729	5711767	275.4
	"Wisconsin"	"55"	"2012"	"2012"	15759	5726398	275.2
	"Wisconsin"	"55"	"2013"	"2013"	16088	5742713	280.1
	"Wisconsin"	"55"	"2014"	"2014"	16646	5757564	289.1
	"Wisconsin"	"55"	"2015"	"2015"	16781	5771337	290.8
	"Wisconsin"	"55"	"2016"	"2016"	17367	5778708	300.5
	"Wisconsin"	"55"	"2017"	"2017"	17864	5795483	308.2
	"Wisconsin"	"55"	"2018"	"2018"	18232	5813568	313.6
	"Wisconsin"	"55"	"2019"	"2019"	18817	5822434	323.2
	"Wisconsin"	"55"	"2020 "	"2020"	23686	5832655	406.1
"Total"	"Wisconsin"	"55"			369086	124026036	297.6
	"Wyoming"	"56"	"1999"	"1999"	1233	491780	250.7
	"Wyoming"	"56"	"2000"	"2000"	1233	493782	249.7
	"Wyoming"	"56"	"2001"	"2001"	1213	494657	245.2
	"Wyoming"	"56"	"2002"	"2002"	1261	500017	252.2
	"Wyoming"	"56"	"2003"	"2003"	1247	503453	247.7
	"Wyoming"	"56"	"2004"	"2004"	1254	509106	246.3
	"Wyoming"	"56"	"2005"	"2005"	1236	514157	240.4
	"Wyoming"	"56"	"2006"	"2006"	1202	522667	230.0
	"Wyoming"	"56"	"2007"	"2007"	1228	534876	229.6
	"Wyoming"	"56"	"2008"	"2008"	1165	546043	213.4
	"Wyoming"	"56"	"2009"	"2009"	1184	559851	211.5
	"Wyoming"	"56"	"2010"	"2010"	1198	563626	212.6
	"Wyoming"	"56"	"2011"	"2011"	1229	568158	216.3
	"Wyoming"	"56"	"2012"	"2012"	1289	576412	223.6
	"Wyoming"	"56"	"2013"	"2013"	1230	582658	211.1
	"Wyoming"	"56"	"2014"	"2014"	1314	584153	224.9
	"Wyoming"	"56"	"2015"	"2015"	1475	586107	251.7
	"Wyoming"	"56"	"2016"	"2016"	1501	585501	256.4
	"Wyoming"	"56"	"2017"	"2017"	1481	579315	255.6
	"Wyoming"	"56"	"2018"	"2018"	1707	577737	295.5
	"Wyoming"	"56"	"2019"	"2019"	1704	578759	294.4
	"Wyoming"	"56"	"2020 "	"2020"	2250	582328	386.4
"Total"	"Wyoming"	"56"			29834	12035143	247.9
"Total"					20065194	6746356647	297.4
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"Title: Multiple cause of death - CKD project"
"MCD - ICD-10 Codes: E10-E14 (Diabetes mellitus); H40-H40 (Glaucoma); I10-I15 (Hypertensive diseases); I20-I25 (Ischaemic heart"
"diseases); I51.6 (Cardiovascular disease, unspecified); N25.1 (Nephrogenic diabetes insipidus)"
"Group By: State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 27, 2024 12:32:45 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Apr 27, 2024 12:32:45 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"7. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
